	Id	Location	Area	Region	Number_of_Rooms	House_Type	House_Price	isSold	Sold_Date	Distance_from_City_inMiles	Seller	PostalCode	Number_of_Bedrooms	Number_of_Bathrooms	Number_of_CarParkings	Area_of_Land_inMeters	Height_of_Building_inMeters	Year_Built	Lattitude	Longtitude
6430	6722	Location 109	Area 11	Region 2	3	other	840000	Sold	28-08-2016	7.0	Seller 32	85	4	1	1.0	470	127.0	1970.0	-37.822	144.8904
6431	4539	Location 78	Area 13	Region 1	4	other	855333	Sold	28-08-2016	11.5	Seller 128	44	4	1	2.0	694	183.0	1974.0	-37.718	144.9138
6432	209	Location 6	Area 5	Region 2	3	other	931000	Sold	22-08-2016	11.1	Seller 19	6	3	2	1.0	590	160.0	1950.0	-37.8382	144.8649
6433	9940	Location 182	Area 25	Region 5	3	other	752000	NotSold	24-06-2017	25.2	Seller 21	123	3	2	2.0	552			-37.99013	145.17912
6434	9739	Location 97	Area 18	Region 2	3	other	453000	Sold	17-06-2017	10.5	Seller 19	77	3	1	1.0	305		2006.0	-37.78874	144.82399
6435	5313	Location 86	Area 1	Region 1	2	other	1220000	Sold	10-12-2016	2.6	Seller 1	72	2	1	1.0	80			-37.8213	145.005
6436	7804	Location 41	Area 2	Region 2	5	other	2020000	Sold	08-04-2017	8.0	Seller 10	38	5	3	3.0	900	40.0		-37.7485	144.9036
6437	3109	Location 53	Area 12	Region 3	3	other	1300000	Sold	28-05-2016	14.5	Seller 21	46	3	2	2.0	586	150.0	1950.0	-37.9431	145.0274
6438	9337	Location 207	Area 19	Region 2	3	other	455000	Sold	03-06-2017	31.7	Seller 81	141	3	2	2.0	690			-37.57456	144.71548
6439	3944	Location 68	Area 11	Region 2	3	other	456000	NotSold	18-03-2017	8.7	Seller 47	8	3	2	2.0	4977	95.0	2005.0	-37.7737	144.8816
6440	8484	Location 103	Area 15	Region 1	4	other	932500	Sold	22-04-2017	14.9	Seller 27	81	4	2	2.0	585	180.0	1950.0	-37.7154	145.0777
6441	12657	Location 147	Area 20	Region 4	3	other	700000	Sold	16-09-2017	25.0	Seller 45	98	3	1	1.0	439	112.0	1970.0	-37.86205	145.25333
6442	5387	Location 86	Area 1	Region 1	3	duplex	945000	Sold	22-08-2016	2.6	Seller 1	72	3	2	1.0	0		1999.0	-37.833	144.997
6443	7578	Location 20	Area 12	Region 3	2	duplex	910000	Sold	13-05-2017	10.7	Seller 46	19	2	1	3.0	238			-37.9126	145.0105
6444	5056	Location 85	Area 4	Region 1	1	other	260000	NotSold	07-05-2016	11.2	Seller 19	71	1	1	1.0	141	80.0	2000.0	-37.7025	144.9887
6445	11078	Location 235	Area 31	Region 2	3	other	516000	Sold	12-08-2017	18.4	Seller 19	142	3	1	1.0	537			-37.86833	144.7035
6446	4298	Location 75	Area 2	Region 2	3	townhouse	820000	NotSold	07-11-2016	11.2	Seller 2	2	3	2	1.0	229	180.0	2012.0	-37.7462	144.8873
6447	6468	Location 104	Area 16	Region 1	3	townhouse	1010000	Sold	03-09-2016	1.9	Seller 3	82	3	3	2.0	0	132.0	1940.0	-37.8048	144.9424
6448	8751	Location 112	Area 13	Region 1	2	other	1305000	Sold	01-07-2017	4.0	Seller 106	86	2	1	0.0	315			-37.76386	144.97783
6449	11948	Location 33	Area 1	Region 1	2	duplex	591000	Sold	29-07-2017	3.6	Seller 43	31	2	1	1.0	0	64.0	1970.0	-37.78791	145.00588
6450	8012	Location 121	Area 15	Region 4	5	other	2325000	NotSold	13-05-2017	9.0	Seller 3	50	5	3	2.0	737	325.0	2008.0	-37.7794	145.0647
6451	10848	Location 212	Area 27	Region 1	3	other	610000	Sold	08-07-2017	15.3	Seller 18	144	3	1	2.0	544	131.0	1970.0	-37.68336	145.0029
6452	11049	Location 53	Area 12	Region 3	3	other	1345000	NotSold	12-08-2017	13.8	Seller 21	46	3	1	1.0	587	131.0	1950.0	-37.94087	145.03366
6453	485	Location 11	Area 2	Region 2	3	other	634000	Sold	28-05-2016	10.5	Seller 2	10	4	2	1.0	582	153.0	1950.0	-37.7584	144.8568
6454	4549	Location 79	Area 17	Region 5	4	other	881500	Sold	10-09-2016	14.7	Seller 43	65	4	2	2.0	581			-37.9355	145.0979
6455	5809	Location 93	Area 3	Region 3	1	duplex	430000	NotSold	12-11-2016	6.1	Seller 21	76	1	1	1.0	1409	63.0	2000.0	-37.8661	144.9772
6456	4658	Location 81	Area 13	Region 1	4	townhouse	640000	NotSold	18-06-2016	9.9	Seller 2	67	3	2	2.0	353			-37.7214	144.9246
6457	2877	Location 49	Area 13	Region 1	2	duplex	430000	NotSold	06-08-2016	13.0	Seller 127	44	2	1	1.0	164	100.0	2010.0	-37.7072	144.9252
6458	12814	Location 197	Area 20	Region 2	4	other	635000	Sold	16-09-2017	14.7	Seller 19	133	4	2	2.0	334	244.0	2000.0	-37.90584	144.74858
6459	11993	Location 299	Area 23	Region 5	3	other	580000	Sold	29-07-2017	28.5	Seller 252	189	3	1	8.0	665			-37.96837	145.25176
6460	12175	Location 97	Area 18	Region 2	3	other	583500	Sold	29-07-2017	10.5	Seller 165	77	3	1	1.0	672	110.0	1970.0	-37.80118	144.80996
6461	2959	Location 50	Area 13	Region 2	4	other	802500	Sold	12-11-2016	13.6	Seller 2	45	4	2	2.0	0	264.0	2005.0	-37.705	144.9004
6462	6392	Location 101	Area 6	Region 3	2	duplex	857000	Sold	22-08-2016	4.6	Seller 141	80	2	0	0.0	0			-37.8458	145.0221
6463	4306	Location 75	Area 2	Region 2	3	other	840000	Sold	13-08-2016	11.2	Seller 10	2	3	1	2.0	603			-37.7484	144.8892
6464	10795	Location 84	Area 4	Region 1	3	other	1150000	NotSold	08-07-2017	8.4	Seller 28	70	3	0	0.0	502			-37.74936	144.98949
6465	7	Location 1	Area 1	Region 1	2	other	1636000	Sold	08-10-2016	2.5	Seller 2	1	2	1	2.0	256	107.0	1890.0	-37.806	144.9954
6466	3198	Location 54	Area 7	Region 3	3	other	1377000	Sold	22-08-2016	4.6	Seller 3	47	3	1	2.0	314		1890.0	-37.8202	145.0404
6467	6768	Location 112	Area 13	Region 1	3	other	930000	NotSold	04-03-2017	4.5	Seller 2	86	3	2	2.0	138			-37.7658	144.9823
6468	5794	Location 93	Area 3	Region 3	1	duplex	459000	NotSold	08-10-2016	6.1	Seller 44	76	1	1	1.0	0	59.0	1995.0	-37.8568	144.9873
6469	7267	Location 127	Area 11	Region 2	3	other	1028000	Sold	25-02-2017	8.2	Seller 1	56	3	2	2.0	520			-37.7991	144.8768
6470	8902	Location 77	Area 4	Region 1	4	other	1900000	NotSold	01-07-2017	5.3	Seller 3	64	4	2	2.0	313			-37.76501	145.00269
6471	2614	Location 45	Area 1	Region 1	3	other	1450000	Sold	28-08-2016	3.5	Seller 2	31	3	2	1.0	118	103.0	1905.0	-37.7839	144.9807
6472	8789	Location 161	Area 26	Region 7	2	other	621000	Sold	01-07-2017	21.8	Seller 169	107	2	1	0.0	610	61.0	1939.0	-37.67629	145.15589
6473	2345	Location 41	Area 2	Region 2	4	other	1900000	Sold	03-12-2016	8.0	Seller 2	38	4	1	2.0	733			-37.7587	144.91
6474	2618	Location 46	Area 2	Region 1	1	duplex	380000	NotSold	04-03-2017	4.4	Seller 1	41	1	1	1.0	2077			-37.7852	144.9216
6475	10813	Location 89	Area 3	Region 3	3	other	1720000	Sold	08-07-2017	1.9	Seller 4	73	3	2	2.0	81	137.0	1998.0	-37.83631	144.95536
6476	1153	Location 19	Area 12	Region 3	4	other	2405000	Sold	28-05-2016	11.2	Seller 22	18	4	1	2.0	695	142.0	1970.0	-37.9262	144.9969
6477	6712	Location 109	Area 11	Region 2	3	other	908000	Sold	27-06-2016	7.0	Seller 19	85	3	2	0.0	105		1900.0	-37.8191	144.8909
6478	5049	Location 85	Area 4	Region 1	3	other	510000	NotSold	06-08-2016	11.2	Seller 12	71	3	1	2.0	543	135.0	1965.0	-37.6946	144.9962
6479	6473	Location 104	Area 16	Region 1	2	townhouse	800000	NotSold	06-08-2016	1.9	Seller 2	82	2	2	2.0	54	89.0	2006.0	-37.8094	144.9479
6480	5201	Location 85	Area 4	Region 1	2	other	840000	NotSold	24-09-2016	11.2	Seller 2	71	2	1	1.0	714			-37.726	144.9858
6481	7633	Location 22	Area 13	Region 1	2	duplex	407500	NotSold	06-05-2017	5.9	Seller 19	21	2	1	1.0	1097	67.0	1970.0	-37.7686	144.9421
6482	1800	Location 29	Area 9	Region 3	4	townhouse	1600000	NotSold	03-12-2016	8.9	Seller 44	28	4	3	2.0	812			-37.8864	145.0326
6483	6	Location 1	Area 1	Region 1	3	other	1876000	Sold	07-05-2016	2.5	Seller 2	1	4	2	0.0	245	210.0	1910.0	-37.8024	144.9993
6484	13539	Location 273	Area 20	Region 4	3	other	890000	Sold	26-08-2017	22.2	Seller 43	177	3	1	2.0	724	116.0	1980.0	-37.88953	145.22056
6485	11725	Location 184	Area 27	Region 1	3	other	560000	Sold	22-07-2017	16.3	Seller 29	124	3	1	2.0	535	104.0	1970.0	-37.6615	145.02761
6486	10334	Location 55	Area 15	Region 4	3	other	1010000	Sold	27-05-2017	8.8	Seller 134	48	3	1	2.0	648			-37.73658	145.05341
6487	9030	Location 16	Area 9	Region 3	4	other	1460000	NotSold	03-06-2017	13.8	Seller 44	15	4	1	2.0	722		1955.0	-37.91311	145.06496
6488	12965	Location 265	Area 20	Region 4	6	other	1115000	Sold	19-08-2017	18.0	Seller 12	112	6	3	4.0	966	332.0	1990.0	-37.68927	145.1491
6489	3063	Location 52	Area 12	Region 3	3	duplex	1457500	Sold	18-03-2017	13.7	Seller 19	46	3	2	2.0	0			-37.9371	145.0035
6490	2184	Location 37	Area 14	Region 4	4	other	1520000	Sold	26-07-2016	13.9	Seller 12	34	4	3	2.0	657	275.0	2010.0	-37.7954	145.1379
6491	7551	Location 18	Area 11	Region 2	3	other	730000	NotSold	29-04-2017	10.8	Seller 32	17	3	1	3.0	586			-37.783	144.855
6492	5367	Location 86	Area 1	Region 1	4	other	1510000	NotSold	18-03-2017	2.6	Seller 1	72	4	2	0.0	0	171.0	1900.0	-37.8206	145.0099
6493	1161	Location 20	Area 12	Region 3	4	other	1940000	Sold	03-09-2016	10.7	Seller 19	19	4	2	2.0	682	240.0	1960.0	-37.9205	145.0122
6494	4233	Location 74	Area 5	Region 2	2	other	1120000	Sold	14-05-2016	8.4	Seller 22	62	1	1	3.0	574			-37.8414	144.8922
6495	5872	Location 93	Area 3	Region 3	1	duplex	461000	NotSold	27-11-2016	6.1	Seller 28	76	1	1	1.0	0			-37.8571	144.987
6496	9872	Location 41	Area 2	Region 2	2	duplex	410000	NotSold	24-06-2017	7.5	Seller 16	38	2	1	1.0	0	67.0	1965.0	-37.75122	144.91805
6497	4959	Location 84	Area 4	Region 1	2	townhouse	660000	Sold	18-03-2017	8.8	Seller 18	70	2	1	1.0	113	90.0	2013.0	-37.7479	145.0153
6498	10829	Location 93	Area 3	Region 3	1	duplex	470000	NotSold	08-07-2017	5.0	Seller 25	76	1	1	1.0	548	44.4	2009.0	-37.87312	144.97986
6499	3870	Location 67	Area 6	Region 3	4	other	1580000	NotSold	19-11-2016	11.2	Seller 3	57	4	2	1.0	504	260.0	1920.0	-37.8834	145.0635
6500	7298	Location 128	Area 18	Region 2	3	other	625000	NotSold	25-02-2017	13.9	Seller 38	77	3	1	0.0	695			-37.7808	144.8186
6501	5639	Location 90	Area 6	Region 3	1	duplex	310000	NotSold	12-11-2016	3.3	Seller 21	74	1	1	1.0	0	40.0	1950.0	-37.8444	145.0037
6502	4976	Location 84	Area 4	Region 1	4	other	1315000	Sold	19-11-2016	8.8	Seller 12	70	4	3	2.0	836		1941.0	-37.7379	144.9903
6503	7455	Location 7	Area 6	Region 3	2	duplex	480000	NotSold	08-04-2017	6.3	Seller 19	7	2	1	1.0	0	66.23	1960.0	-37.8624	145.0223
6504	3054	Location 52	Area 12	Region 3	3	duplex	810000	Sold	15-10-2016	13.7	Seller 21	46	3	1	1.0	195	115.0	1960.0	-37.9396	145.0156
6505	2612	Location 45	Area 1	Region 1	2	other	650000	NotSold	28-08-2016	3.5	Seller 2	31	2	1	1.0	0	75.0	1980.0	-37.777	144.9838
6506	10069	Location 212	Area 27	Region 1	3	other	651000	Sold	24-06-2017	15.3	Seller 18	144	3	1	2.0	555	135.0	1970.0	-37.68211	145.03204
6507	10897	Location 13	Area 7	Region 3	4	other	2360000	Sold	12-08-2017	7.9	Seller 45	12	4	3	2.0	848	214.0	1926.0	-37.81462	145.08776
6508	3883	Location 67	Area 6	Region 3	3	other	1230000	Sold	24-09-2016	11.2	Seller 21	57	3	2	2.0	822			-37.8787	145.0807
6509	5761	Location 92	Area 5	Region 2	3	other	1016000	NotSold	26-07-2016	7.7	Seller 33	62	3	1	1.0	320	134.0	1940.0	-37.8277	144.8841
6510	5437	Location 86	Area 1	Region 1	3	other	1185000	Sold	30-07-2016	2.6	Seller 19	72	2	2	1.0	135			-37.8202	145.0013
6511	10599	Location 21	Area 13	Region 1	3	other	1037000	Sold	08-07-2017	5.2	Seller 2	20	3	1	1.0	210	101.0	1996.0	-37.75746	144.95633
6512	5507	Location 88	Area 11	Region 2	2	other	1025000	NotSold	18-03-2017	6.6	Seller 31	42	2	1	0.0	248			-37.8083	144.8896
6513	1438	Location 22	Area 13	Region 1	3	other	995000	Sold	23-04-2016	5.9	Seller 10	21	3	1	2.0	505			-37.757	144.9446
6514	7715	Location 29	Area 9	Region 3	2	duplex	535000	Sold	06-05-2017	8.9	Seller 1	28	2	1	1.0	0			-37.8883	145.0342
6515	6740	Location 110	Area 2	Region 2	2	duplex	380000	NotSold	18-03-2017	9.1	Seller 10	38	2	1	1.0	622		1970.0	-37.7557	144.8966
6516	1413	Location 22	Area 13	Region 1	3	other	1300000	NotSold	12-11-2016	5.9	Seller 3	21	3	1	2.0	364	135.0	1900.0	-37.7618	144.9497
6517	6777	Location 112	Area 13	Region 1	2	other	1080000	Sold	10-09-2016	4.5	Seller 4	86	2	1	0.0	193	101.0	1890.0	-37.7765	144.9751
6518	11867	Location 221	Area 27	Region 1	3	other	400000	Sold	22-07-2017	25.5	Seller 18	149	3	2	1.0	213		2015.0	-37.60983	145.03874
6519	8474	Location 102	Area 15	Region 4	3	other	810000	NotSold	06-05-2017	13.8	Seller 27	35	3	1	1.0	667			-37.743	145.0839
6520	9153	Location 118	Area 13	Region 1	4	other	821000	Sold	03-06-2017	13.1	Seller 10	90	4	1	1.0	687			-37.71881	144.96527
6521	4156	Location 73	Area 17	Region 3	3	other	1417250	Sold	04-02-2016	14.6	Seller 21	61	3	2	2.0	653	180.0	1950.0	-37.9418	145.0549
6522	5643	Location 90	Area 6	Region 3	1	duplex	425000	NotSold	13-08-2016	3.3	Seller 1	74	1	1	1.0	0	56.0	2007.0	-37.837	144.9931
6523	12732	Location 48	Area 20	Region 3	2	other	1366000	Sold	16-09-2017	7.3	Seller 3	43	2	2	1.0	241			-37.86277	145.04012
6524	9283	Location 84	Area 4	Region 1	4	other	830000	NotSold	03-06-2017	8.4	Seller 29	70	4	1	2.0	540	540.0	1965.0	-37.73935	145.01517
6525	9704	Location 86	Area 1	Region 1	2	other	1275000	Sold	17-06-2017	2.4	Seller 1	72	2	1	1.0	110	72.0	1890.0	-37.82324	145.01331
6526	4404	Location 77	Area 4	Region 1	4	other	1700000	NotSold	07-05-2016	5.5	Seller 19	64	4	2	1.0	415	218.0	1900.0	-37.7807	144.9948
6527	2108	Location 36	Area 1	Region 1	1	duplex	430000	NotSold	18-03-2017	1.6	Seller 3	33	1	1	1.0	0	52.0		-37.8019	144.9845
6528	12482	Location 163	Area 20	Region 4	5	other	1730000	Sold	09-09-2017	14.3	Seller 3	109	5	2	2.0	746			-37.78658	145.16086
6529	9060	Location 21	Area 13	Region 1	2	townhouse	765000	NotSold	03-06-2017	5.2	Seller 3	20	2	2	1.0	77	88.0	2007.0	-37.7617	144.96406
6530	13559	Location 99	Area 20	Region 4	3	other	1190000	Sold	26-08-2017	12.4	Seller 19	78	3	1	1.0	723			-37.76684	145.11309
6531	1290	Location 21	Area 13	Region 1	2	other	1260000	Sold	11-02-2017	5.2	Seller 3	20	2	1	1.0	385		1925.0	-37.7631	144.9534
6532	1605	Location 25	Area 7	Region 3	2	other	1800000	NotSold	18-06-2016	7.8	Seller 9	24	2	1	4.0	368			-37.8233	145.0644
6533	11168	Location 83	Area 6	Region 3	2	duplex	626000	Sold	12-08-2017	4.6	Seller 19	69	2	1	2.0	0	78.0	2000.0	-37.85059	144.99188
6534	10233	Location 37	Area 14	Region 4	3	other	1060000	Sold	27-05-2017	12.4	Seller 12	34	3	1	1.0	633			-37.79094	145.11335
6535	5358	Location 86	Area 1	Region 1	2	other	1045000	Sold	17-09-2016	2.6	Seller 1	72	2	1	2.0	200	90.0	1900.0	-37.8294	145.0029
6536	8490	Location 127	Area 11	Region 2	1	duplex	375000	Sold	08-04-2017	8.2	Seller 35	56	1	1	1.0	60		1982.0	-37.7971	144.8703
6537	1081	Location 19	Area 12	Region 3	3	other	2050000	NotSold	10-12-2016	11.2	Seller 19	18	3	3	2.0	398	262.0	2012.0	-37.899	144.9901
6538	6964	Location 119	Area 7	Region 3	3	townhouse	1110000	Sold	08-10-2016	7.5	Seller 3	91	3	2	2.0	94	169.0	2005.0	-37.8302	145.0525
6539	4310	Location 75	Area 2	Region 2	3	other	785000	Sold	14-05-2016	11.2	Seller 12	2	3	1	2.0	620			-37.7321	144.8771
6540	4257	Location 74	Area 5	Region 2	3	other	1200000	NotSold	19-11-2016	8.4	Seller 47	62	3	2	0.0	288			-37.8426	144.89
6541	7276	Location 127	Area 11	Region 2	2	duplex	456000	Sold	28-05-2016	8.2	Seller 31	56	2	1	1.0	0		1975.0	-37.7966	144.8716
6542	70	Location 2	Area 2	Region 2	3	other	805000	Sold	22-08-2016	13.5	Seller 12	2	3	1	1.0	623			-37.7184	144.882
6543	11843	Location 100	Area 4	Region 1	3	other	1110000	NotSold	22-07-2017	7.0	Seller 28	79	3	1	0.0	396	113.0	1930.0	-37.75358	144.98534
6544	4987	Location 84	Area 4	Region 1	2	other	890000	Sold	24-09-2016	8.8	Seller 2	70	2	1	3.0	493	95.0	1950.0	-37.74	144.9821
6545	5494	Location 88	Area 11	Region 2	2	other	780000	Sold	15-10-2016	6.6	Seller 33	42	2	1	1.0	176			-37.8052	144.8883
6546	11554	Location 109	Area 11	Region 2	3	other	1005000	Sold	15-07-2017	6.3	Seller 33	85	3	1	2.0	451			-37.81796	144.8681
6547	13419	Location 45	Area 20	Region 1	4	other	1870000	Sold	26-08-2017	3.6	Seller 3	31	4	3	1.0	248	173.0	1890.0	-37.7833	144.98521
6548	5293	Location 86	Area 1	Region 1	1	duplex	500000	NotSold	07-11-2016	2.6	Seller 3	72	1	1	1.0	0	52.0	2013.0	-37.8198	145.005
6549	953	Location 16	Area 9	Region 3	3	townhouse	970000	NotSold	28-05-2016	13.9	Seller 19	15	3	2	2.0	321			-37.9181	145.0586
6550	10127	Location 111	Area 15	Region 4	2	other	736500	NotSold	27-05-2017	8.8	Seller 27	48	2	1	1.0	271			-37.75329	145.04059
6551	8260	Location 84	Area 4	Region 1	3	other	1121000	Sold	08-04-2017	8.8	Seller 12	70	3	2	3.0	604	123.0	1925.0	-37.7438	144.9971
6552	5818	Location 93	Area 3	Region 3	2	duplex	561000	Sold	14-05-2016	6.1	Seller 19	76	2	1	1.0	0			-37.8653	144.9824
6553	8816	Location 171	Area 28	Region 5	3	other	755000	Sold	01-07-2017	38.0	Seller 19	115	3	1	2.0	786	174.0	1960.0	-38.16492	145.12656
6554	10940	Location 150	Area 27	Region 1	3	other	685000	Sold	12-08-2017	12.1	Seller 43	93	3	1	2.0	557			-37.68811	145.05507
6555	3712	Location 63	Area 7	Region 3	3	other	1770000	Sold	27-06-2016	7.5	Seller 45	54	3	1	1.0	698			-37.7902	145.061
6556	5646	Location 90	Area 6	Region 3	2	duplex	550000	Sold	14-05-2016	3.3	Seller 19	74	2	1	1.0	0			-37.8406	145.0035
6557	12963	Location 39	Area 20	Region 3	4	other	2410000	NotSold	19-08-2017	7.2	Seller 1	36	4	2	1.0	390	120.0	1920.0	-37.88785	145.00795
6558	13467	Location 62	Area 20	Region 3	3	other	1750000	NotSold	26-08-2017	5.4	Seller 7	53	3	2	2.0	431	232.0	2006.0	-37.80121	145.04581
6559	7368	Location 133	Area 1	Region 1	3	other	1900000	NotSold	18-06-2016	2.5	Seller 3	72	3	2	2.0	263	166.0	2016.0	-37.8266	144.9894
6560	12581	Location 82	Area 20	Region 3	4	other	1631000	Sold	09-09-2017	3.5	Seller 9	68	4	3	2.0	362			-37.83467	144.92775
6561	2139	Location 37	Area 14	Region 4	2	duplex	400000	NotSold	08-10-2016	13.9	Seller 93	34	2	1	2.0	0			-37.7868	145.1223
6562	3614	Location 62	Area 7	Region 3	5	other	4850000	Sold	12-11-2016	5.6	Seller 124	53	5	4	4.0	957	400.0	1930.0	-37.8112	145.057
6563	7790	Location 37	Area 14	Region 4	4	other	1100000	NotSold	13-05-2017	13.9	Seller 12	34	4	3	2.0	661	170.0	1965.0	-37.7905	145.1433
6564	2913	Location 49	Area 13	Region 1	2	duplex	320500	Sold	17-09-2016	13.0	Seller 2	44	2	1	1.0	3056			-37.7042	144.9214
6565	5200	Location 85	Area 4	Region 1	3	other	785000	Sold	24-09-2016	11.2	Seller 29	71	3	1	1.0	719			-37.709	145.0015
6566	8434	Location 98	Area 10	Region 3	2	duplex	682000	Sold	06-05-2017	11.2	Seller 192	59	2	1	2.0	119			-37.8271	145.1032
6567	10919	Location 148	Area 15	Region 4	3	other	830000	Sold	12-08-2017	16.1	Seller 137	99	3	1	2.0	905	183.0	1962.0	-37.7063	145.12215
6568	4709	Location 82	Area 3	Region 3	2	duplex	550000	Sold	04-02-2016	3.8	Seller 21	68	2	1	1.0	0	57.0	2012.0	-37.8408	144.94
6569	10189	Location 28	Area 9	Region 3	3	duplex	1042000	Sold	27-05-2017	10.1	Seller 19	27	3	2	2.0	0	122.0	2008.0	-37.89622	145.06032
6570	8334	Location 86	Area 1	Region 1	3	other	2060000	NotSold	13-05-2017	2.6	Seller 9	72	3	2	1.0	181			-37.8161	145.0037
6571	2850	Location 48	Area 7	Region 3	1	duplex	420000	NotSold	27-11-2016	9.2	Seller 3	43	1	1	1.0	805		2011.0	-37.8592	145.0484
6572	2615	Location 45	Area 1	Region 1	2	other	1325000	Sold	28-08-2016	3.5	Seller 6	31	2	1	0.0	160			-37.783	144.9866
6573	9072	Location 152	Area 10	Region 4	4	other	1032000	Sold	03-06-2017	14.7	Seller 12	101	4	2	2.0	599	120.0	1960.0	-37.848	145.14165
6574	3262	Location 55	Area 15	Region 4	2	other	510000	NotSold	25-02-2017	10.5	Seller 12	48	2	1	2.0	244			-37.7421	145.0491
6575	12757	Location 266	Area 20	Region 2	3	other	840000	Sold	16-09-2017	14.5	Seller 12	172	3	2	2.0	725	225.0	1970.0	-37.72465	144.8359
6576	1138	Location 19	Area 12	Region 3	2	townhouse	1037000	Sold	25-02-2017	11.2	Seller 21	18	2	1	2.0	125	2.0	2009.0	-37.9078	145.0051
6577	7693	Location 26	Area 7	Region 3	3	townhouse	1775000	NotSold	13-05-2017	9.0	Seller 3	25	3	2	2.0	410			-37.8178	145.0649
6578	6478	Location 104	Area 16	Region 1	3	townhouse	1130000	NotSold	18-06-2016	1.9	Seller 124	82	3	2	2.0	116		2002.0	-37.8102	144.9515
6579	3281	Location 56	Area 15	Region 4	3	other	330000	Sold	04-06-2016	9.4	Seller 12	48	3	1	1.0	468			-37.7357	145.0413
6580	3757	Location 65	Area 11	Region 2	3	other	746000	Sold	22-08-2016	9.2	Seller 32	56	3	1	1.0	314		1950.0	-37.7877	144.8772
6581	8556	Location 2	Area 2	Region 2	3	other	985000	Sold	29-04-2017	13.5	Seller 16	2	3	1	1.0	841			-37.7251	144.8785
6582	6993	Location 119	Area 7	Region 3	5	other	3210000	Sold	18-03-2017	7.5	Seller 3	91	5	3	4.0	1011		1905.0	-37.8165	145.0505
6583	2716	Location 47	Area 11	Region 2	2	other	835000	NotSold	22-08-2016	6.4	Seller 33	42	2	1	1.0	222	109.0	1920.0	-37.7962	144.8844
6584	10458	Location 81	Area 13	Region 1	3	other	876000	Sold	27-05-2017	8.5	Seller 2	67	3	1	2.0	525	146.0	1960.0	-37.72803	144.94624
6585	11752	Location 74	Area 5	Region 2	3	other	1100000	NotSold	22-07-2017	6.2	Seller 36	62	3	2	3.0	449	154.3	1940.0	-37.84769	144.87667
6586	2851	Location 48	Area 7	Region 3	4	other	1920000	Sold	27-11-2016	9.2	Seller 9	43	4	2	2.0	706			-37.8573	145.0904
6587	5157	Location 85	Area 4	Region 1	3	other	1120000	Sold	18-03-2017	11.2	Seller 2	71	3	1	2.0	744			-37.7285	144.9961
6588	12551	Location 67	Area 20	Region 3	4	other	2525000	Sold	09-09-2017	8.4	Seller 3	57	4	2	2.0	576			-37.87427	145.05014
6589	8510	Location 105	Area 5	Region 2	3	other	1290000	Sold	08-04-2017	8.0	Seller 22	83	3	1	0.0	273			-37.8651	144.8986
6590	12463	Location 27	Area 20	Region 1	2	other	1065000	Sold	09-09-2017	3.5	Seller 2	26	2	1		4025			-37.78791	144.96938
6591	5560	Location 89	Area 3	Region 3	3	duplex	1550000	NotSold	18-06-2016	2.1	Seller 9	73	3	4	2.0	0	230.0		-37.8337	144.966
6592	3437	Location 60	Area 2	Region 2	3	townhouse	480000	Sold	03-12-2016	12.8	Seller 2	52	3	2	1.0	184		2012.0	-37.7424	144.8639
6593	13575	Location 249	Area 20	Region 5	4	other	1245000	Sold	26-08-2017	16.7	Seller 12	157	4	2	2.0	652		1981.0	-37.90562	145.16761
6594	4552	Location 79	Area 8	Region 5	2	other	580000	NotSold	12-06-2016	14.7	Seller 21	65	2	1	2.0	428			-37.9249	145.0943
6595	7619	Location 112	Area 13	Region 1	4	other	1310000	Sold	08-04-2017	4.5	Seller 3	86	4	1	2.0	449	159.0	1930.0	-37.7671	144.9762
6596	3445	Location 60	Area 2	Region 2	3	other	725000	Sold	04-06-2016	12.8	Seller 2	52	3	1	1.0	657		1965.0	-37.7411	144.8638
6597	161	Location 5	Area 5	Region 2	4	other	845000	Sold	11-02-2017	13.8	Seller 19	5	4	1	2.0	745	130.0	1950.0	-37.8658	144.8155
6598	13455	Location 58	Area 20	Region 4	4	other	1200000	NotSold	26-08-2017	7.8	Seller 12	50	4	2	2.0	585		1950.0	-37.75722	145.044
6599	8640	Location 61	Area 16	Region 1	2	other	903000	Sold	22-04-2017	4.2	Seller 14	41	2	1	0.0	184			-37.7964	144.9339
6600	9431	Location 16	Area 9	Region 3	3	other	1525000	NotSold	17-06-2017	13.8	Seller 21	15	3	1	3.0	581	128.0	1940.0	-37.9178	145.05414
6601	4623	Location 81	Area 13	Region 1	2	townhouse	530000	NotSold	08-10-2016	9.9	Seller 19	67	2	1	1.0	156	98.0	2004.0	-37.7311	144.9395
6602	6141	Location 98	Area 7	Region 3	5	other	1650000	NotSold	12-06-2016	11.2	Seller 19	59	5	5	2.0	693		1930.0	-37.8339	145.0937
6603	8081	Location 69	Area 16	Region 1	1	duplex	333000	NotSold	08-04-2017	2.8	Seller 1	58	1	1	0.0	0	41.0	2010.0	-37.8122	144.9582
6604	10557	Location 249	Area 8	Region 5	4	other	1200000	NotSold	27-05-2017	16.7	Seller 203	157	4	3	3.0	858			-37.91874	145.19157
6605	11352	Location 41	Area 2	Region 2	2	duplex	420000	Sold	15-07-2017	7.5	Seller 2	38	2	1	1.0	0			-37.74444	144.92084
6606	9955	Location 188	Area 27	Region 1	4	other	625000	Sold	24-06-2017	17.9	Seller 43	127	4	2	2.0	628			-37.67647	145.06452
